word,polar
persimmon,0.125
persist,-0.25
persistent,-0.125
persistently,0.125
personable,0.625
personate,-0.5
perspicacious,0.625
perspicuously,0.25
persuadable,-0.125
persuasible,-0.125
persuasively,0.25
pertinacious,-0.75
pertinaciously,0.25
pertinent,0.125
perturb,-0.5
perturbation,-0.4375
pertussis,-0.375
peruse,0.125
pervaporate,-0.125
pervaporation,-0.25
pervasively,0.25
perversely,-0.3125
perversion,0.375
pervert,-0.25
pesky,-0.5
pessimal,-0.375
pessimism,-0.625
pessimistically,0.125
pessimum,-0.375
pest,0
pestered,-0.5
pestering,-0.5
pesthouse,0.25
pestiferous,-0.5
pestilence,0
pestis,-0.5
pet,0.125
petition,0.125
petrify,-0.125
petrifying,-0.25
petromyzon,-0.125
petticoat,-0.125
pettifog,-0.125
pettifoggery,-0.25
petting,-0.25
pettishly,0.25
petty,0.125
petulance,-0.5
petulantly,0.25
pewter,-0.125
phalacrosis,-0.5
phalangitis,-0.375
phalarope,0.5
phalaropidae,0.375
phalaropus,0.125
phalloplasty,-0.5
pharmacologically,0.125
pharyngitis,-0.5
phascogale,0.5
phenaphen,-0.5
pheniramine,-0.375
phenomenon,0.25
phensuximide,-0.25
phenyltoloxamine,-0.25
phenytoin,-0.5
philanthropic,0.5
philanthropically,0.25
philanthropy,0.125
philatelically,0.25
philhellene,0.25
philhellenic,0.25
philhellenism,0.125
philia,0.375
philistinism,0.125
phillidae,0.125
philophylla,0.25
philosophically,0.25
philosophise,0.25
philosophize,0.25
phimosis,0.375
phlebitis,-0.625
phlebothrombosis,-0.125
phlebotomus,-0.25
phlebotomy,-0.25
phlegm,-0.25
phlegmatically,0.25
phobia,0.25
phobophobia,0.25
phocomelia,-0.125
phonate,-0.125
phoronida,0.125
phoronidea,0.125
phosgene,0.125
phosphate,-0.125
phosphorescent,-0.125
photalgia,0.125
photogenic,0.5
photophobia,0.125
photoretinitis,-0.625
phototherapy,0.125
phraseology,0.125
phrasing,0.125
phrenetic,-0.25
phrenitis,-0.75
phthiriidae,-0.375
phthirius,-0.75
phthirus,-0.75
phyllidae,0.125
phyllodial,0.125
phyllorhynchus,0.125
phyllostomatidae,0.125
phyllostomidae,0.125
phylogenetically,0.125
physiatrics,-0.25
physic,0.25
physically,-0.125
physiotherapy,-0.25
phytotherapy,-0.125
pi,-0.25
pianism,0.25
pick,-0.3125
pickle,-0.5
pickup,0.125
picnic,0.125
pictorially,0.375
picturesque,0.1875
picturesquely,0.125
picus,-0.125
pid,-0.625
piece,0.125
pieplant,0.25
pierce,0.375
piercingly,-0.125
pieris,-0.125
pig,-0.125
pigeonhole,-0.25
pigfish,0.125
piggishly,0.25
pigheaded,-0.5
pike,0.25
pilary,-0.25
piles,-0.5
pilferage,-0.125
pill,0.125
pillared,0.125
pillory,-0.375
pilocarpine,-0.25
pilose,-0.25
pilous,-0.25
pimento,0.125
pimiento,0.125
pimp,0.125
pimple,-0.25
pimpled,-0.375
pimply,-0.375
pinafore,-0.25
pinch,-0.375
pinfold,-0.125
pining,-0.375
pinkeye,-0.5
pinkroot,0.125
pinny,-0.25
pinprick,-0.25
pinstripe,0.25
pinto,-0.125
piously,0.5
pip,0.0625
pipe,0.125
piperacillin,-0.25
piperazine,-0.25
piping,-0.125
pippin,-0.125
pipracil,-0.25
piquant,0.375
piquantly,0.25
pique,-0.375
piratically,0.25
piroplasm,-0.125
pitch,0.25
pitchstone,-0.125
pitchy,-0.125
piteous,-0.75
piteously,0.25
pithecia,-0.625
pithily,0.25
pithiness,-0.125
pitiable,-0.75
pitiably,0.5
pitiful,-0.75
pitilessly,0.25
pitilessness,-0.125
pity,-0.625
pitymys,0.25
pityriasis,-0.5
pkd,-0.625
placatingly,0.125
placation,0.25
place,-0.125
placid,0.5
placidity,-0.5
placidly,0.375
placidness,-0.5
placidyl,-0.25
plague,-0.083333333
plaguey,-0.375
plaguily,-0.25
plaguy,-0.375
plain,-0.0625
plainly,0.5
plaint,-0.75
plaintively,0.25
plaintiveness,-0.625
planaria,0.125
planarian,0.125
plant,-0.0625
planula,0.25
plaquenil,-0.125
plasmacytoma,-0.125
plasmodiidae,-0.375
plaster,0.125
plat,0.125
platalea,-0.125
plate,0
platitude,0.125
platyhelminth,0.25
platyhelminthes,0.125
play,0.03125
playfully,0.25
playfulness,0.5
plea,-0.125
plead,-0.125
pleadingly,0.25
pleasantly,0.375
pleasantness,0.125
pleasantry,0.75
please,0.125
pleasing,0.25
pleasingly,0.5
pleasurably,0.125
pleasure,0.3125
plebiscite,0.125
plectognath,-0.25
pledge,0.125
plenarily,0.25
plenteously,0.25
plentiful,0.25
plentifully,0.25
plenty,0.125
plenum,0.125
plethodon,-0.125
pleuralgia,-0.625
pleurisy,-0.25
pleurodynia,-0.625
pleuronectes,-0.125
pleuropneumonia,-0.375
plight,-0.0625
plimsoll,-0.125
ploddingly,0.25
plonk,-0.875
plot,0.25
pluck,0.125
pluckily,0.25
plucky,-0.625
plug,-0.0625
plum,0.375
plumb,0.375
plumcot,0.125
plume,-0.125
plumed,-0.25
plummet,0.375
plummy,0.125
plump,0.375
plumy,-0.125
plunder,-0.125
plus,0.75
pluvialis,0.125
ply,0.208333333
pneumatically,0.125
pneumococcus,-0.625
pneumoconiosis,-0.25
pneumocytosis,-0.25
pneumonectomy,-0.375
pneumonia,-0.75
pneumonitis,-0.25
pneumonoconiosis,-0.25
pneumothorax,-0.25
poach,-0.125
poaching,-0.125
pocked,-0.375
pocketcomb,0.125
pocketknife,0.125
pockmarked,-0.375
podalgia,-0.5
poetically,0.25
poetry,-0.125
pogonophora,0.125
poignantly,0.375
point,0.4375
pointedly,0.125
pointillism,-0.125
pointless,-0.625
pointlessly,0.25
poison,-0.25
poisoning,-0.125
poisonous,-0.4375
poisonously,0.25
poke,0.083333333
pokey,0.125
poking,0.25
poky,0.125
polarisation,0.375
polarise,0.125
polarization,0.375
polarize,0.125
pole,-0.125
polecat,-0.375
polemic,0.25
polemically,0.125
polio,-0.625
poliomyelitis,-0.625
poliovirus,-0.5
polish,0.375
politely,0.125
politeness,0.125
politics,0.125
polity,0.25
pollinosis,-0.25
polliwog,-0.25
pollucite,0.125
pollution,0.125
pollywog,-0.25
poltroon,0.625
polyarteritis,-0.375
polychaeta,0.25
polychromatic,0.5
polychrome,0.5
polychromic,0.5
polycythemia,-0.5
polydactyly,-0.375
polydipsia,-0.625
polygonally,0.25
polymastigina,-0.125
polyneuritis,-0.75
polyoma,-0.125
polyphonically,0.125
polyplacophore,-0.25
polysomy,0.375
polysyllabically,0.25
polysyndeton,0.25
polyuria,-0.5
polyvalence,0.25
polyvalency,0.25
pomaded,0.125
pomp,-0.25
pompously,0.25
pondering,0.25
ponderously,0.1875
pone,-0.5
poniard,0.125
ponstel,-0.625
pontificate,0.25
poop,-0.25
poor,-0.6875
poorhouse,-0.125
poorly,-0.6875
poorness,-0.625
pop,0.125
popinjay,-0.125
popishly,0.25
popularisation,0.625
popularization,0.625
porcelain,0.125
porcellionidae,-0.5
pore,0.125
poriferous,-0.625
pornographically,0.125
porous,-0.625
porphyria,-0.625
portentously,0.25
porterage,-0.125
porticoed,0.375
portunus,-0.125
porzana,-0.375
pose,-0.3125
poser,-0.5
posit,0.125
position,-0.125
positive,0.3125
positively,0
possessively,0.125
possibility,-0.25
possible,-0.25
possibleness,-0.25
postdiluvian,-0.125
posterboard,0.75
posthitis,-0.625
postiche,-0.375
postmortal,-0.125
postmortem,-0.125
postnatal,-0.125
postpartum,-0.125
postulate,0.125
potable,0.25
potential,-0.25
pother,-0.125
potluck,0.25
potpourri,0.125
potshot,-0.125
pottery,0.125
potto,0.375
poultice,0.125
pound,0
pour,-0.125
pout,-0.1875
poutingly,0.25
poverty,-0.625
powerful,0.208333333
powerfully,0.125
powerhouse,0.125
powerlessly,0.25
pox,-0.5
pplo,-0.5
practicably,0.125
practice,0.125
pragmatically,0.125
praiseworthily,0.5
praiseworthy,0.625
prance,-0.375
prancer,0.125
prank,0.125
prate,-0.375
pratfall,-0.3125
prattle,-0.375
prayer,0.125
preach,0.125
preachify,0.125
preachment,0.5
prearrange,0.125
precariously,0.25
precedented,0.375
preceding,-0.125
precious,0.40625
preciously,-0.25
precipitating,-0.125
precipitously,0.125
precisely,0.25
precocial,0.25
precociously,0.25
preconceived,-0.5
predate,0.125
predestinate,0.375
predestine,0.375
predetermine,0.125
predicament,-0.625
predicate,0.125
predilection,0.375
predisposition,0.125
preeclampsia,-0.5
preeminence,0.875
preeminent,0.5
preeminently,0.125
preen,-0.3125
preexistent,-0.375
preexisting,-0.375
preferably,0.125
preference,0.375
preferential,-0.125
preferentially,0.25
preferment,0.375
prefigure,-0.125
pregnant,-0.5
prehensor,0.375
prejudge,-0.625
prejudice,-0.125
preliterate,0.125
prematurely,0.25
premium,0.75
premonition,-0.5
prenatal,-0.125
preoccupied,0.125
preparation,0.125
prepared,0.25
prepossess,-0.125
prepossessing,0.5
preposterous,0.625
preposterously,0.125
presbyopia,-0.25
presentably,0.25
presentiment,-0.5
presently,-0.125
preservation,-0.333333333
preservative,-0.125
preserve,-0.625
presidency,0.25
presocratic,0.125
press,-0.208333333
pressingly,0.125
pressure,-0.25
prestige,0.125
prestigiousness,0.125
prestissimo,-0.125
presumable,0.125
presume,-0.375
presumptuous,-0.5
presumptuously,0.25
presuppose,0.25
pretence,-0.3125
pretend,-0.208333333
pretending,-0.125
pretense,-0.3125
pretentious,-0.5
preterition,0.125
preternaturally,0.125
prettify,0.25
prettily,0.5
pretty,0.3125
prevaricate,0.125
prevenient,0.25
preventable,0.625
preventative,0.125
preventive,0.125
previse,-0.125
prey,0.3125
priapism,-0.25
priceless,0.125
prick,-0.5
prickle,-0.625
prickly,-0.375
pride,0.375
pridefulness,0.625
priggishly,0.25
prim,0.25
primaquine,-0.125
primate,0.5
prime,0.416666667
primitive,0.25
primitively,0.25
primitiveness,-0.375
primitivism,-0.375
primly,0.25
primo,0.625
primping,0.625
princedom,0.375
prink,0.5
priodontes,0.25
priscoan,-0.125
prise,0.1875
prison,-0.125
prisonlike,-0.125
prissily,0.25
pristis,-0.125
privacy,0.125
privateness,0.125
privation,-0.25
privileged,-0.5
prize,0.5625
proaccelerin,-0.25
probation,-0.125
probe,0.0625
probenecid,-0.125
problem,-0.625
procarbazine,-0.125
procaryote,-0.125
procavia,-0.125
procession,0.125
prochlorperazine,-0.375
proclaim,0.75
procreative,0.25
proctalgia,-0.625
proctitis,-0.25
procurable,0.625
procure,0.125
prod,-0.125
prodigal,-0.125
prodigality,-0.25
production,-0.125
productive,0.625
productively,0.125
profanation,0.375
profanely,0.375
profanity,-0.125
profess,0.125
professedly,-0.125
profession,0.125
professionally,0.125
professorially,0.25
proficiently,0.25
profitably,0.125
profitlessly,-0.5
profligacy,0.25
profligate,-0.125
progeria,-0.5
prognosis,0.125
progress,0.3125
progression,0.125
progressive,-0.25
prohibition,0.125
projectile,-0.125
prokaryote,-0.125
prolific,0.125
prolixity,-0.625
prolixness,-0.625
prominence,0.125
promiscuity,0.375
promiscuous,-0.25
promiscuously,0.125
promiscuousness,0.375
promising,-0.375
promisingly,0.25
prompting,-0.25
promptly,-0.125
pronged,-0.25
pronto,0.375
pronunciation,0.125
proof,0.25
proofread,0.25
propagate,0.375
propanal,-0.125
propanamide,-0.375
propanol,0.125
propensity,0.375
properly,0.1875
prophecy,0.5
prophesy,0.375
prophetically,0.25
prophylactic,0.125
prophylaxis,0.5
propionaldehyde,-0.125
propitiation,0.25
propitious,0.5
proportion,0.0625
proposition,-0.125
proprionamide,-0.375
props,0.875
prosaically,0.125
prosily,0.25
prosimian,-0.125
prospect,0.25
prospering,0.5
prosperity,0.4375
prosperous,0.625
prosperously,0.125
prostatitis,-0.875
prostitution,0.125
prostrate,-0.125
prostration,-0.25
prostyle,0.375
protanopia,-0.375
protection,-0.28125
protective,0
protectively,0.125
protectiveness,0.375
proteidae,-0.25
proteinuria,-0.5
proteome,-0.375
proteosome,-0.375
proterozoic,0.25
proteus,-0.25
protist,0.25
protistan,0.25
protriptyline,-0.25
proudly,0.125
provably,0.375
prove,0.5
proverbially,0.25
provide,0.125
providence,0.25
providential,0.75
providentially,0.375
providently,0.25
province,0.125
provirus,-0.375
provocation,0.0625
provocatively,0.375
provoked,-0.5
provokingly,0.375
prozac,-0.25
prudently,0.375
prudishly,0.25
prune,-0.25
prurience,0.375
pruriency,0.375
pruriently,0.25
prurigo,-0.625
pry,-0.125
pryingly,-0.25
psammoma,-0.375
pseudaletia,-0.375
pseudechis,-0.25
pseudococcus,-0.125
pseudoephedrine,0.125
pseudomonas,-0.125
pseudomonodaceae,0.125
pseudoprostyle,0.375
pseudorubella,0.125
pseudoscorpion,-0.25
pseudoscorpiones,-0.5
pseudoscorpionida,-0.5
psilosis,-0.25
psittacosis,0.25
psoriasis,-0.375
psychedelic,-0.5
psychoanalyse,-0.125
psychoanalyze,-0.125
psychokinesis,-0.25
psychoneurosis,-0.375
psychopathy,0.375
psychosis,-0.375
psychotherapy,-0.25
pterocles,-0.125
pterodactyl,-0.125
ptosis,-0.375
ptsd,-0.625
ptyalin,-0.125
puberulent,-0.375
pubescent,-0.375
pucka,0.5
pucker,-0.25
puckishly,0.375
pudding,-0.125
puddle,-0.25
puff,-0.041666667
puffer,0.25
pufferfish,0.25
puffiness,-0.375
puffy,-0.125
pugnacious,-0.0625
pugnaciously,0.25
pukka,0.5
pulchritudinous,0.375
pule,-0.25
pulex,-0.125
pull,-0.291666667
pullulate,0
pulpy,-0.5
pulseless,-0.75
pump,-0.25
pumped,-0.375
pun,-0.25
punctilio,0.375
punctiliously,0.25
punctually,0.625
pung,-0.25
pungent,0.25
pungently,0
punily,0.25
punishing,-0.375
punishingly,0.125
punitively,0.125
punitorily,0.125
punk,-0.75
punning,-0.25
puny,-0.5
puppetry,0.25
pure,-0.25
pureness,-0.25
purgation,0.125
purgative,0.25
purge,0.041666667
purification,0.25
purify,0.625
purism,0.5
puritanically,0.25
purity,-0.25
purple,0.125
purport,-0.125
purposefully,0.125
purposeless,-0.625
purposelessly,-0.25
purpura,-0.5
purr,-0.5
purse,0.125
pursued,-0.5
pursuit,0.125
push,-0.125
pushful,0.625
pushover,0.125
pushy,0.625
pusillanimous,-0.375
pusillanimously,-0.25
pustulate,-0.375
pustule,-0.125
putative,0.125
putout,-0.5
putrefaction,-0.75
putrefy,-0.75
putrid,-0.125
puzzle,0.125
puzzler,0.375
pyaemia,-0.125
pycnodysostosis,-0.375
pyelitis,-0.375
pyelonephritis,-0.625
pyemia,-0.125
pyorrhea,-0.625
pyorrhoea,-0.625
pyramidically,0.125
pyrausta,-0.125
pyre,-0.125
pyridoxal,0.125
pyridoxamine,0.125
pyridoxine,0.125
pyrilamine,-0.5
pyrophobia,0.125
pyrosis,-0.625
pyrostat,0.25
pyroxylin,0.375
pyroxyline,0.375
qi,0.25
quack,-0.125
quackery,0.125
quadriplegia,-0.375
quadruple,0.125
quadruplet,0.125
quaff,0.125
quail,0.125
quaintly,0.25
qualifying,0.375
qualitatively,0.25
quality,0.5
qualm,0.125
quandary,-0.625
quantitatively,0.25
quantity,-0.375
quarantine,0
quarrel,0.0625
quartet,0.125
quartette,0.125
quartz,0.25
quaver,-0.125
quavering,-0.5
quaveringly,0.125
queasily,0.25
queasy,-0.5
queerly,0.25
queerness,0.375
quell,-0.25
quench,-0.125
quenching,-0.125
querulously,0.25
query,0
quest,-0.125
question,0.25
questionably,0.25
questioning,0.25
questioningly,0.125
quetch,-0.75
quibble,-0.125
quiche,-0.375
quicken,0.25
quicksand,-0.125
quicksilver,-0.25
quiescence,-0.125
quiescency,-0.125
quiescent,-0.458333333
quiet,-0.041666667
quieten,-0.125
quietly,-0.083333333
quietness,-0.25
quietude,-0.25
quilted,0.125
quinacrine,-0.125
quinsy,-0.625
quintet,0.125
quintette,0.125
quintuple,0.125
quintuplet,0.125
quip,0.1875
quiver,-0.0625
quivering,0.125
quixotically,0.25
quizzically,0.125
quotable,0.625
rabato,-0.125
race,0.125
rachischisis,-0.625
rachitic,-0.25
rachitis,-0.6875
racily,0.25
rack,-0.125
racket,-0.25
raddled,-0.4375
radially,0.25
radiance,0.75
radiant,0.125
radiantly,0.25
radical,0.125
radically,0.25
radiculitis,-0.5
radioactively,0.125
radioisotope,-0.125
radiomicrometer,-0.375
radioprotection,-0.625
raffishly,0.25
rag,-0.4375
rage,-0.0625
ragged,-0.125
raggedly,0
raging,-0.1875
ragout,0.125
raid,0.25
rail,-0.291666667
raillery,-0.25
raiment,-0.25
rain,-0.125
raining,-0.25
rainless,-0.125
rainy,-0.25
raise,0.075
raisin,-0.125
raising,0.125
rake,0.125
rakishly,0.25
rally,0.0625
rallying,0.25
ram,-0.25
rambling,-0.125
ramblingly,0.125
rambouillet,0.75
ramipril,0.125
ramp,-0.25
rampage,-0.25
rampageous,-0.625
rampantly,0.125
rancid,-0.5
rancor,-0.5
rancorous,0.125
rancour,-0.5
randomisation,0.125
randomization,0.125
randomly,0.375
range,0.125
ranging,0.375
ranitidine,-0.375
rank,-0.125
ransack,0.25
ransacking,-0.5
rant,0.25
ranting,0.25
rap,0.125
rapacious,-0.25
rapaciously,0.125
rapacity,-0.375
rape,0.0625
raphidae,-0.125
raphus,-0.125
raptor,-0.125
rapturously,0.25
raptus,0.25
rare,-0.25
rarefied,-0.25
rarefy,0.125
rarified,-0.25
rarify,-0.125
rarity,0.375
rascality,-0.875
rash,-0.625
rasher,0.125
rashly,0.125
rasp,-0.125
raspberry,-0.125
rasping,-0.4375
raspy,-0.625
rat,-0.25
ratafee,-0.125
ratafia,-0.125
ratatouille,0.125
rate,-0.125
rather,-0.25
rathole,-0.375
rating,0.125
ratiocinate,0.125
ratiocination,0.125
rationalisation,-0.625
rationalise,0.125
rationality,0.625
rationalization,-0.625
rationalize,0.125
rationally,0.125
ratlike,-0.125
rattlebrained,-0.375
rattlepated,-0.375
rattrap,-0.375
ratty,0.125
raucous,-0.5
raucously,0.25
ravaging,-0.625
rave,0.375
raven,0
ravening,-0.25
ravenously,0.25
ravenousness,0.375
raving,0.1875
ravingly,0.25
ravishing,0.75
ravishment,-0.125
raw,-0.25
razbliuto,-0.25
razing,0.375
razorblade,0.125
razz,-0.125
razzing,-0.125
rbi,0.125
reaction,0.125
read,0.125
readably,0.25
readily,0.375
reading,0.125
ready,0.125
reagin,-0.25
realign,0.125
realine,0.125
realisation,0.375
realise,0.25
realistically,0.125
realizable,0.625
realization,0.375
realize,0.25
reamer,0.25
reanimate,0.25
reanimated,0.375
reappearance,0.125
rearing,0.125
reason,0.375
reasonableness,0.625
reasonably,0.125
reassured,0.625
reassuring,0.5
reassuringly,0.375
rebato,-0.125
rebellious,-0.25
rebelliously,0.125
rebelliousness,-0.25
rebuff,-0.4375
rebuke,-0.75
rebukingly,0.125
rebut,-0.875
rebuttal,-0.375
recant,-0.625
recantation,-0.625
recede,-0.375
receive,0.5
recent,0.25
receptively,0.125
recidivate,-0.375
reciprocally,-0.125
reciprocity,-0.125
reckless,-0.625
recklessly,0.25
reckon,0.166666667
reclaim,0.125
reclaimable,0.625
reclamation,-0.0625
recline,-0.125
recognise,0.25
recognised,0.5
recognition,-0.125
recognize,0.25
recognized,0.5
recoil,-0.375
recommend,0.25
reconcile,0.125
reconciling,0.5
reconstruct,0.4375
record,0.375
recover,-0.5
recovered,0.25
recovering,0.25
recreant,-0.25
recreate,0.25
recreation,0.3125
recrudesce,0.125
rectify,0.0625
recumb,-0.125
recuperate,0.125
recurrently,0.125
recyclable,0.625
red,-0.3125
redbug,-0.5
redden,-0.125
reddened,-0.25
rededication,0.5
redemption,-0.125
redness,-0.625
redolent,0.25
redouble,-0.125
redoubtable,0.625
redound,0.75
reduce,-0.083333333
reducer,0.1875
reductant,0.25
reductive,-0.625
reduviidae,-0.375
reek,-0.875
reeking,-0.375
reel,0.25
reenforce,0.125
reenlistment,0.625
reentrant,0.125
refer,0.125
referable,-0.25
refine,-0.03125
refinement,0.625
reflate,0.125
reflect,0.375
reflection,0.25
reflective,0.25
reflectively,0.125
reflex,-0.5
reflexion,0.25
reflexive,-0.5
reflexly,0.125
reflux,-0.125
reform,0.25
reformation,-0.25
refractive,0.125
refractory,-0.75
refracture,-0.5
refrain,-0.3125
refresh,-0.125
refreshed,0.25
refresher,-0.375
refreshfully,0.5
refreshingly,0.4375
refreshment,0.375
refrigeration,0.125
refuge,-0.375
refulgent,0.125
refurbish,0.25
refurbishment,0.625
refuse,-0.375
refute,-0.875
regalia,0.125
regally,0.125
regard,0.34375
regardless,-0.375
regency,-0.125
regenerate,0.1875
regeneration,0.25
regimentally,0.25
regimentation,-0.125
regionally,0.125
register,0.375
regress,-0.375
regret,-0.6875
regretfully,-0.125
regrettable,-0.556
regrettably,-0.875
regrow,-0.125
regular,0.083333333
regularly,0.125
rehabilitation,-0.125
rehash,-0.375
reification,0.375
reincarnate,0.25
reinforce,0.125
reinvigorate,0.25
reinvigorated,0.25
